,student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
2855,28208,city_21,0.624,,No relevant experience,Full time course,High School,,5,,,never,91,1
2856,23534,city_103,0.92,Male,No relevant experience,Full time course,High School,,6,50-99,Public Sector,2,111,1
2857,16891,city_23,0.899,Male,Has relevant experience,Part time course,Graduate,STEM,16,10000+,Pvt Ltd,3,9,0
2858,30677,city_114,0.926,,Has relevant experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,1,41,0
2859,24875,city_103,0.92,,No relevant experience,Full time course,Graduate,STEM,,10-49,,1,41,1
2860,4418,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,77,1
2861,29425,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,63,1
2862,29893,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,>4,262,0
2863,910,city_9,0.743,Male,Has relevant experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,1,17,1
2864,19529,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,10,1
2865,671,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,20,0
2866,324,city_102,0.804,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,4,78,0
2867,6131,city_102,0.804,,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,never,37,0
2868,9374,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,55,0
2869,15270,city_160,0.92,Male,No relevant experience,no_enrollment,Primary School,,4,,,never,41,0
2870,21539,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,10-49,Pvt Ltd,3,88,0
2871,26308,city_138,0.836,Male,No relevant experience,Full time course,Graduate,STEM,6,,,1,73,0
2872,14106,city_103,0.92,Female,No relevant experience,Full time course,Graduate,STEM,<1,,,1,31,1
2873,12263,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,Humanities,3,,,>4,2,0
2874,31455,city_167,0.921,Male,No relevant experience,Full time course,Graduate,STEM,3,,,1,76,1
2875,19445,city_117,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,4,8,1
2876,9260,city_21,0.624,Male,Has relevant experience,Part time course,Masters,STEM,3,100-499,Pvt Ltd,2,25,0
2877,5955,city_102,0.804,Female,Has relevant experience,no_enrollment,Masters,STEM,10,,Pvt Ltd,2,24,0
2878,12876,city_11,0.55,,Has relevant experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,57,1
2879,295,city_102,0.804,Male,No relevant experience,Full time course,High School,,4,,,never,66,0
2880,27013,city_114,0.926,,No relevant experience,no_enrollment,Graduate,Humanities,17,,,>4,33,0
2881,32208,city_64,0.6659999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,10-49,Funded Startup,1,78,0
2882,27152,city_11,0.55,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,50-99,,2,90,1
2883,9986,city_103,0.92,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,100-499,Funded Startup,3,34,0
2884,1660,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,No Major,8,,,1,58,1
2885,6629,city_116,0.743,Male,Has relevant experience,Full time course,High School,,10,1000-4999,Pvt Ltd,1,50,0
2886,24282,city_23,0.899,Female,Has relevant experience,no_enrollment,Masters,STEM,20,500-999,Pvt Ltd,>4,10,0
2887,30394,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,5,100-499,Pvt Ltd,1,9,0
2888,28743,city_100,0.887,Male,No relevant experience,no_enrollment,High School,,1,,,1,51,0
2889,23692,city_91,0.691,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,>4,45,0
2890,22470,city_136,0.897,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,126,0
2891,28559,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,1,22,0
2892,31082,city_114,0.926,Male,No relevant experience,Full time course,Masters,STEM,13,10000+,Public Sector,4,90,1
2893,20636,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,,45,0
2894,14584,city_157,0.769,,Has relevant experience,no_enrollment,Graduate,STEM,4,1000-4999,Public Sector,1,20,0
2895,27871,city_75,0.939,,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,108,0
2896,29770,city_83,0.923,Female,No relevant experience,Full time course,Graduate,STEM,4,10000+,,1,206,0
2897,26620,city_19,0.682,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,,,2,28,1
2898,18424,city_98,0.949,Male,No relevant experience,no_enrollment,Masters,No Major,>20,5000-9999,Public Sector,3,22,0
2899,24161,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,4,10-49,Pvt Ltd,never,52,1
2900,2342,city_104,0.924,Male,Has relevant experience,no_enrollment,Masters,Other,>20,50-99,Pvt Ltd,1,65,0
2901,28805,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,100-499,NGO,1,21,0
2902,13329,city_114,0.926,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,,,>4,4,0
2903,18995,city_67,0.855,,No relevant experience,Part time course,High School,,2,,,never,112,0
2904,2869,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,,,>4,58,0
2905,24574,city_143,0.74,Male,No relevant experience,no_enrollment,High School,,<1,,,never,312,0
2906,5316,city_152,0.698,,No relevant experience,no_enrollment,High School,,3,,Pvt Ltd,never,202,0
2907,22614,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,1,68,1
2908,12549,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,50-99,,1,70,1
2909,438,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,77,0
2910,15908,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,10-49,Funded Startup,2,2,0
2911,15170,city_114,0.926,Other,No relevant experience,Full time course,High School,,<1,,,never,13,0
2912,13556,city_16,0.91,,No relevant experience,Full time course,High School,,1,,,never,69,0
2913,16429,city_114,0.926,,No relevant experience,no_enrollment,Masters,STEM,2,10-49,Pvt Ltd,1,42,0
2914,9025,city_67,0.855,,Has relevant experience,,Masters,STEM,11,100-499,Pvt Ltd,>4,10,0
2915,27720,city_142,0.727,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,100-499,Funded Startup,2,83,0
2916,21646,city_40,0.7759999999999999,Male,No relevant experience,Full time course,High School,,5,,,never,56,1
2917,11962,city_39,0.898,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,10-49,Pvt Ltd,1,31,0
2918,2157,city_10,0.895,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,<10,Pvt Ltd,>4,82,0
2919,7815,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,87,0
2920,28986,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,Humanities,>20,100-499,Pvt Ltd,1,220,0
2921,4753,city_67,0.855,,No relevant experience,Full time course,High School,,2,,Pvt Ltd,never,198,0
2922,22453,city_76,0.698,,Has relevant experience,no_enrollment,Masters,STEM,9,1000-4999,NGO,2,119,1
2923,24154,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Arts,7,50-99,Funded Startup,1,103,0
2924,11418,city_103,0.92,Male,No relevant experience,no_enrollment,Phd,STEM,16,,,1,28,0
2925,25589,city_75,0.939,Male,No relevant experience,Full time course,High School,,7,5000-9999,Pvt Ltd,2,48,0
2926,11439,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,184,0
2927,8729,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,5,,,1,21,0
2928,18828,city_16,0.91,,Has relevant experience,no_enrollment,Masters,STEM,3,10-49,Pvt Ltd,1,248,0
2929,19552,city_98,0.949,Male,Has relevant experience,no_enrollment,Masters,Other,>20,500-999,Pvt Ltd,2,14,0
2930,6520,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,74,1
2931,1930,city_75,0.939,,Has relevant experience,no_enrollment,Graduate,Humanities,5,50-99,Pvt Ltd,1,13,0
2932,11306,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,2,3,1
2933,18837,city_16,0.91,Female,Has relevant experience,no_enrollment,Masters,STEM,5,,,2,86,0
2934,28678,city_53,0.74,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,100-499,Pvt Ltd,2,292,0
2935,189,city_71,0.884,,Has relevant experience,Part time course,Masters,STEM,13,500-999,Pvt Ltd,1,40,0
2936,5642,city_90,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,31,0
2937,13320,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,No Major,15,,,>4,174,1
2938,24312,city_48,0.493,Male,Has relevant experience,no_enrollment,High School,,4,,,1,105,1
2939,17879,city_141,0.763,Male,No relevant experience,Part time course,Graduate,STEM,2,,,2,25,0
2940,23960,city_46,0.762,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,2,70,0
2941,10671,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,Other,8,10000+,Pvt Ltd,3,17,0
2942,4338,city_19,0.682,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,1,103,0
2943,6313,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,4,109,0
2944,25482,city_12,0.64,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,100-499,Pvt Ltd,>4,48,0
2945,26022,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,Humanities,11,50-99,Public Sector,1,26,0
2946,28481,city_103,0.92,Male,Has relevant experience,no_enrollment,High School,,18,,Pvt Ltd,>4,116,0
2947,27611,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,>20,100-499,Pvt Ltd,>4,22,0
2948,31931,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,Humanities,2,50-99,Pvt Ltd,never,57,0
2949,7465,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,100-499,Pvt Ltd,2,62,0
2950,14121,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,3,100-499,NGO,1,109,1
2951,10567,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,2,89,0
2952,21921,city_103,0.92,,Has relevant experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,146,0
2953,10020,city_16,0.91,Male,Has relevant experience,Full time course,Graduate,STEM,16,500-999,Pvt Ltd,1,53,0
2954,7755,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,114,0
2955,26835,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,1,10-49,Pvt Ltd,never,21,1
2956,20172,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,52,0
2957,23107,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,1,216,0
2958,26378,city_145,0.555,Male,No relevant experience,Full time course,High School,,2,,,never,34,1
2959,5358,city_23,0.899,,Has relevant experience,no_enrollment,Graduate,Humanities,2,500-999,Pvt Ltd,1,30,0
2960,22496,city_16,0.91,,Has relevant experience,no_enrollment,Masters,STEM,2,5000-9999,Pvt Ltd,never,43,0
2961,8203,city_21,0.624,Male,Has relevant experience,,Masters,STEM,5,<10,Early Stage Startup,,107,1
2962,29559,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,100-499,Pvt Ltd,2,55,0
2963,25151,city_173,0.878,Male,No relevant experience,Full time course,Graduate,STEM,3,,,3,112,1
2964,2957,city_114,0.926,,Has relevant experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,42,0
2965,182,city_67,0.855,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,,Pvt Ltd,1,28,0
2966,22578,city_21,0.624,Male,Has relevant experience,no_enrollment,,,2,,,1,27,0
2967,5379,city_74,0.579,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,100-499,Pvt Ltd,2,5,1
2968,18274,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,1,70,0
2969,32824,city_21,0.624,,Has relevant experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,48,1
2970,21804,city_114,0.926,Male,No relevant experience,no_enrollment,,,<1,,,never,76,0
2971,24426,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,1,164,0
2972,33090,city_71,0.884,Male,Has relevant experience,Part time course,Graduate,STEM,12,10000+,,1,77,0
2973,15453,city_20,0.7959999999999999,,Has relevant experience,no_enrollment,Masters,STEM,7,,,1,109,0
2974,24436,city_21,0.624,Male,Has relevant experience,no_enrollment,High School,,14,10-49,Pvt Ltd,>4,3,1
2975,11252,city_100,0.887,Male,No relevant experience,no_enrollment,Graduate,STEM,14,,,1,18,0
2976,27747,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,,,2,13,0
2977,31084,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24,0
2978,13711,city_16,0.91,,Has relevant experience,no_enrollment,Masters,STEM,11,<10,Early Stage Startup,1,79,0
2979,23429,city_158,0.7659999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,100-499,Pvt Ltd,>4,19,1
2980,8247,city_61,0.913,,No relevant experience,Full time course,High School,,6,,,never,22,0
2981,23573,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,,7,,,1,94,0
2982,12327,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,18,0
2983,15514,city_71,0.884,Male,Has relevant experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,6,0
2984,8266,city_30,0.698,,Has relevant experience,no_enrollment,High School,,8,<10,Early Stage Startup,1,166,0
2985,22204,city_103,0.92,Male,Has relevant experience,Full time course,Masters,STEM,10,500-999,Public Sector,1,40,1
2986,18334,city_103,0.92,Male,No relevant experience,Full time course,High School,,<1,,,never,12,0
2987,10826,city_28,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,12,10000+,Public Sector,>4,83,0
2988,5746,city_102,0.804,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,>4,27,0
2989,6806,city_16,0.91,,Has relevant experience,no_enrollment,Masters,Humanities,4,100-499,Pvt Ltd,2,154,0
2990,25445,city_21,0.624,Male,No relevant experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,47,0
2991,18732,city_50,0.8959999999999999,Male,No relevant experience,Full time course,Masters,STEM,7,50-99,Public Sector,1,54,0
2992,16108,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,26,0
2993,25158,city_128,0.527,,Has relevant experience,no_enrollment,Graduate,Business Degree,17,,,>4,26,0
2994,16313,city_149,0.6890000000000001,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,100-499,,1,206,0
2995,23297,city_103,0.92,Male,Has relevant experience,no_enrollment,High School,,>20,10-49,Other,1,138,0
2996,24946,city_67,0.855,Female,Has relevant experience,Full time course,Masters,STEM,16,100-499,Pvt Ltd,3,168,0
2997,31048,city_136,0.897,Male,Has relevant experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,1,48,0
2998,20490,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,,6,1000-4999,Pvt Ltd,3,15,1
2999,28560,city_67,0.855,Male,Has relevant experience,Full time course,Graduate,STEM,16,10-49,,1,54,0
3000,18980,city_136,0.897,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,59,0
3001,29039,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,32,0
3002,15786,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,9,0
3003,19439,city_21,0.624,,No relevant experience,Full time course,,,<1,,,1,37,1
3004,21298,city_103,0.92,Male,No relevant experience,Full time course,Masters,STEM,14,10000+,Public Sector,2,52,1
3005,21161,city_160,0.92,,No relevant experience,no_enrollment,Phd,STEM,19,100-499,Pvt Ltd,>4,152,0
3006,32128,city_160,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,>20,100-499,Pvt Ltd,2,136,0
3007,6245,city_65,0.802,Male,No relevant experience,Part time course,Graduate,STEM,1,,,never,29,1
3008,14163,city_103,0.92,,Has relevant experience,no_enrollment,High School,,15,10000+,Pvt Ltd,>4,45,0
3009,26726,city_16,0.91,,Has relevant experience,Full time course,Graduate,STEM,7,,,never,16,0
3010,27941,city_103,0.92,,No relevant experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,36,0
3011,33350,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,3,7,1
3012,18617,city_16,0.91,Other,Has relevant experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,33,0
3013,10939,city_16,0.91,Female,Has relevant experience,Full time course,Masters,STEM,12,100-499,Pvt Ltd,1,44,1
3014,15423,city_10,0.895,,Has relevant experience,Part time course,Masters,STEM,6,10-49,NGO,>4,22,1
3015,27562,city_1,0.847,Male,No relevant experience,Full time course,Graduate,STEM,2,,,never,7,1
3016,19664,city_10,0.895,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,30,0
3017,20727,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,100-499,Pvt Ltd,3,125,0
3018,30594,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Other,>4,30,0
3019,16211,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,11,,,4,82,1
3020,7592,city_103,0.92,,No relevant experience,Full time course,Masters,STEM,6,,,never,117,1
3021,14298,city_114,0.926,Male,Has relevant experience,Part time course,Graduate,Business Degree,7,100-499,Pvt Ltd,2,15,0
3022,16022,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,10-49,Pvt Ltd,1,84,0
3023,3337,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,4,100-499,Pvt Ltd,3,52,0
3024,25548,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,28,0
3025,27560,city_123,0.738,Male,Has relevant experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,53,0
3026,23929,city_71,0.884,Male,No relevant experience,no_enrollment,Graduate,STEM,18,,,>4,18,0
3027,22315,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,4,10-49,Funded Startup,2,6,0
3028,8508,city_116,0.743,Male,Has relevant experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,18,0
3029,31752,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,10-49,Early Stage Startup,1,158,0
3030,14548,city_67,0.855,,Has relevant experience,no_enrollment,Graduate,STEM,3,,,2,36,1
3031,4412,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,74,0
3032,5495,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,5,,,1,25,1
3033,8452,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,11,50-99,Funded Startup,1,113,0
3034,12430,city_11,0.55,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,74,1
3035,5373,city_140,0.856,Male,No relevant experience,no_enrollment,High School,,1,,Pvt Ltd,never,26,0
3036,451,city_162,0.767,Male,Has relevant experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,2,308,0
3037,23099,city_73,0.754,Male,Has relevant experience,no_enrollment,Masters,No Major,19,50-99,Pvt Ltd,4,72,0
3038,14317,city_103,0.92,Female,No relevant experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,2,22,0
3039,31225,city_103,0.92,Female,No relevant experience,Full time course,Masters,Humanities,7,,,1,35,1
3040,26877,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,184,0
3041,11281,city_75,0.939,Female,No relevant experience,no_enrollment,Primary School,,3,,,never,11,0
3042,31573,city_36,0.893,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,2,19,1
