code	lc	product_name_bg	product_name_de	product_name_el	product_name_en	product_name_es	product_name_fr	product_name_it	product_name_pl	generic_name_de	generic_name_el	generic_name_en	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_nl	ingredients_text_pl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	monounsaturated-fat_prepared_value	monounsaturated-fat_prepared_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	polyunsaturated-fat_prepared_value	polyunsaturated-fat_prepared_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	starch_prepared_value	starch_prepared_unit	polyols_value	polyols_unit	soluble-fiber_value	soluble-fiber_unit	insoluble-fiber_value	insoluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-k_value	vitamin-k_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	folates_value	folates_unit	vitamin-b12_value	vitamin-b12_unit	pantothenic-acid_value	pantothenic-acid_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	zinc_value	zinc_unit	copper_value	copper_unit	manganese_value	manganese_unit	selenium_value	selenium_unit	iodine_value	iodine_unit	phylloquinone_value	phylloquinone_unit	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
0749601012066	en				Berlin natural bakery, old fashioned sourdough spelt bread									1 SLICE (48 g)			Berlin Natural Bakery	berlin-natural-bakery	Berlin Natural Bakery, Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads	No GMOs, No preservatives, Non GMO project	en:no-gmos,en:no-preservatives,en:non-gmo-project	United States	en:united-states	Whole Foods	whole-foods	0												Freshly stone ground ancient whole grain spelt flour, (wheat), filtered water, sea salt.					Gluten	en:gluten				100g	100g					229	kcal			2.08	g			0	g			45.83	g			0	g			6.2	g			8.33	g			990	mg			396	mg					229	kcal											0	g	0	mg											0	IU					0	mg																			0	mg			2.25	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	a	-4	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	405902	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0037296203235	en				Organic Sourdough Bread																	No GMOs, Non GMO project	en:no-gmos,en:non-gmo-project	United States	en:united-states			0																						100g	100g					255.81395348837	kcal			0	g			0	g			53.488372093023	g			0	g			0	g			9.3023255813953	g			1.453488372093	g			0.5813953488372	g					255.81395348837	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
0028743011718	en				traditional sourdough												Oasis	oasis				No GMOs, Non GMO project	en:no-gmos,en:non-gmo-project	United States	en:united-states			0																						100g	100g					261.90476190476	kcal			0	g			0	g			50	g			0	g							9.5238095238095	g			1.1309523809524	g			0.45238095238096	g					261.90476190476	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
5059512727047	en				2 bake at home multigrain baguettes with sourdough							Part-baked baguettes with multigrain and seeds	250g	62g	Plastic	en:plastic	Tesco	tesco		Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Baguettes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:baguettes	Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom	Tesco	tesco	0		United Kingdom	en:united-kingdom									_Wheat_ Flour, Water, Sourdough Culture (_Wheat_), Yeast, Brown Linseed, Alcohol, Yellow Linseed, Millet, Salt, _Wheat_ Gluten, Sunflower Seed, Malted _Wheat_ Flour, _Rye_ Flour, Malted _Barley_ Flour, _Oatmeal_, Deactivated Yeast, _Barley_ Malt Extract, _Barley_ Malt Flour, Antioxidant (Ascorbic Acid).					Gluten, Oatmeal	en:gluten,en:oatmeal	Sesame seeds	en:sesame-seeds		100g	100g	1257	kJ			297	kcal			2.5	g			0.3	g			56.8	g			3.5	g			3.6	g			10	g			1.2	g			0.48	g					1257	kJ																																																																								en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	0	b	79		7001	5	-10	1	0								App - Open Food Facts, Apps, App - Yuka
0041190576999	en				Sourdough bread								24 oz											United States	en:united-states			0																						100g	100g					280.70175438596	kcal			0.87719298245614	g			0	g			56.140350877193	g			0	g			1.7543859649123	g			8.7719298245614	g			1.8859649122807	g			0.75438596491228	g					280.70175438596	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
09098770	en				Sourdough								650 g				Dom's	dom-s						Australia	en:australia			0																						100g	100g	846	kJ							1	g							38	g			0.1	g							10	g			0.12	g			0.048	g					846	kJ																																																																											unknown			unknown		1		-5	-15	1	0								App - Waistline, Apps
0295574805292	en				panini bread sourdough																			United States	en:united-states			0																						100g	100g																																																																																																																							unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
9310645234540	en				Stone Baked Sourdough												Coles	coles						Australia	en:australia			0												wheat flour, water, sourdough (water, wheat flour, rye flour), iodised salt, malt powder, wheat bran, yeast, vitamins (thiamin, folic acid). contains gluten (wheat, rye). may be present: soy, lupin, peanuts, tree nuts, egg, milk, & sesame.					Gluten	en:gluten	Eggs, Lupin, Milk, Nuts, Peanuts, Soybeans	en:eggs,en:lupin,en:milk,en:nuts,en:peanuts,en:soybeans		100g	100g					224.33962264151	kcal			6.6037735849057	g			1.8867924528302	g			45.754716981132	g			1.1320754716981	g							8.0188679245283	g			0.89622641509435	g			0.35849056603774	g					224.33962264151	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps, App - InFood
0062639414894	fr						Sourdough Bread																	Canada	en:canada			0																						100g	100g					220	kcal			1	g			0	g			44	g			2	g			2	g			8	g			1.95	g			0.78	g					220	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0733397111027	en				Sourdough Pretzels																			United States	en:united-states			0																						100g	100g					403.50877192982	kcal			8.7719298245614	g			0.87719298245614	g			73.684210526316	g			1.7543859649123	g			5.2631578947368	g			8.7719298245614	g			2.8947368421052	g			1.15789473684208	g					403.50877192982	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0072220008241	en				Organic sourdough gold coast bread												Franz	franz				Organic, Vegetarian, USDA Organic, Vegan	en:organic,en:vegetarian,en:usda-organic,en:vegan	United States	en:united-states			0																						100g	100g					80	kcal			1	g			0	g			15	g			0	g							3	g			0.40000000596046	g			0.160000002384184	g					80	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
0628678920071	fr						Everything bagel sourdough chips																	Canada	en:canada			0																						100g	100g																																																																																																																							unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0057894009121	en				Bavarian Rye Sourdough Bread										Ldpe-bag	en:ldpe-bag	"Rudolph’s"	rudolph-s				No added sugar	en:no-added-sugar	Canada	en:canada			0																						100g	100g					209.09090909091	kcal			2.2727272727273	g			0.18181818181818	g			39.090909090909	g			0.90909090909091	g			2.7272727272727	g			7.2727272727273	g			0.93181818181817	g			0.372727272727268	g					209.09090909091	kcal																																																																											unknown			unknown				-5	-8	0	0								App - yuka, Apps, App - Horizon
0635595027028	fr						San Francisco Sourdough						16 oz											Porto Rico	en:puerto-rico			0																						100g	100g					1127.8195488722	kcal			75.187969924812	g			0	g			0	g			0	g			0	g			0	g			2.8195488721805	g			1.1278195488722	g					1127.8195488722	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
5057172980871	en				Asda crumpets with sourdough																			United Kingdom	en:united-kingdom			0																						100g	100g					173	kcal			1.6	g			0.6	g			32	g			2.5	g			3.2	g			6.2	g			0.76	g			0.304	g					173	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0099999000771	en				Old country sourdough bread																			United States	en:united-states			0																						100g	100g																																																																																																																							unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
6009204547407	en				Crushed sourdough bread												Woolworths	woolworths						South Africa	en:south-africa			0																						100g	100g	1019	kJ							1.2	g			0.3	g			46	g			3.7	g							9	g													1019	kJ																																																																											unknown			unknown		1		-5	-15	1	0								
0077890298800	en				organic sourdough bread								17 oz				Wegmans, Wegmans Organic	wegmans,wegmans-organic				Vegetarian, Vegan	en:vegetarian,en:vegan	United States	en:united-states			0																						100g	100g					0	kcal			0.41666666666667	g			0	g			20	g			0	g			0.66666666666667	g			4.1666666666667	g													0	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
5060198820953	fr						Sourdough Crispbread Pink & Black Pepper						120 g											Suisse	en:switzerland			0																						100g	100g					378	kcal			3.7	g			1.7	g			68.2	g			3.7	g			8.8	g			12.5	g			2	g			0.8	g					378	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
29296064	en				Gluten free seeded sourdough cob												Marks & Spencer	marks-spencer						United Kingdom	en:united-kingdom			0																						100g	100g					284	kcal			11.9	g			1.2	g			33.3	g			1.1	g			12.8	g			4.5	g			0.83	g			0.332	g					284	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
9310174189281	en				Rustica Sourdough Salami & Four Cheese Pizza									400.0g			McCain	mccain		Frozen foods, Meals, Pizzas pies and quiches, Pizzas, Frozen pizzas and pies, Frozen pizzas	en:frozen-foods,en:meals,en:pizzas-pies-and-quiches,en:pizzas,en:frozen-pizzas-and-pies,en:frozen-pizzas			Australia	en:australia	Woolworths, Coles	woolworths,coles	0																						100g	100g					296	kcal			16.5	g			7.7	g			21.5	g			3.8	g							15	g			1.975	g			0.79	g					296	kcal																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches		unknown	d	18	unknown		1		-5	-15	1	0								App - Yuka, Apps
0680129028620	fr						Whole grain sourdough																	Canada	en:canada			0																						100g	100g					212.5	kcal			2.5	g			0.375	g			40	g			0	g			3.75	g			8.75	g			1	g			0.4	g					212.5	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
5010092808816	en				Kingsmill great white bloomer with sourdough																			United Kingdom	en:united-kingdom			0																						100g	100g					250	kcal			2.8	g			0.4	g			45.7	g			3.6	g			3.2	g			8.9	g			0.87	g			0.348	g					250	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
9331422000066	en				Organic light rye sourdough																			Australia	en:australia			0																						100g	100g					247.8	kcal			1.2	g			0.2	g			47.5	g			0.6	g			8.5	g			9.7	g			0.5925	g			0.237	g					247.8	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
2276524005496	en				Multigrain Sourdough Bread									57.0g			Market District	market-district						Ireland	en:ireland			0																						100g	100g					228.070175438596	kcal			4.3859649122807	g							40.3508771929825	g							3.50877192982456	g			8.7719298245614	g													228.070175438596	kcal																																																																											unknown			unknown		1		-5	-15	1	0								
00363167	en				wholemeal sourdough bread								400g	45.0g			Taste the difference	taste-the-difference		Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sliced breads, Wholemeal breads, Wholemeal sliced breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:sliced-breads,en:wholemeal-breads,en:wholemeal-sliced-breads			United States	en:united-states			0																						100g	100g	1091	kJ			258	kcal			4	g			0.6	g			42.4	g			2.6	g			4.6	g			10.9	g			0.99	g			0.396	g					1091	kJ																																																																								en:bread	en:cereals-and-potatoes,en:bread		unknown	a	-2	b	70	1	7111	-5	-15	1	0								App - yuka, Apps, App - smoothie-openfoodfacts
5099379005025	en				Sourdough Wholemeal																			France	en:france			0																						100g	100g					281.81818181818	kcal			1.8181818181818	g			0.3030303030303	g			51.515151515152	g			0.90909090909091	g							30.30303030303	g			2.909091	g			1.1636364	g					281.81818181818	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0031493041201	en				Sourdough bread								18 oz									Organic, Vegetarian, USDA Organic, Vegan	en:organic,en:vegetarian,en:usda-organic,en:vegan	United States	en:united-states			0																						100g	100g					220	kcal			0	g			0	g			46	g			0	g							8	g			1.1	g			0.44	g					220	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
0037296300439	en				Sourdough Stuffing								32 oz									Organic, USDA Organic	en:organic,en:usda-organic	United States	en:united-states			0																						100g	100g					392.85714285714	kcal			10.714285714286	g			0	g			64.285714285714	g			0	g			3.5714285714286	g			10.714285714286	g			1.6071428571429	g			0.64285714285716	g					392.85714285714	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
9310645249117	en				Sourdough wholemeal									100.0g			Laurent	laurent						Australia	en:australia			0																						100g	100g					214	kcal			1.29999995231628	g							39.7999992370605	g											7.5	g													214	kcal																																																																											unknown			unknown		1		-5	-15	1	0								
0299083005990	en				Sourdough bread																			United States	en:united-states			0																						100g	100g																																																																																																																							unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
9349571001339	en				Sourdough Chrispbread								110 g											Australia	en:australia			0																						100g	100g					361	kcal			5	g			3	g			62	g			4	g			6	g			12	g			1.625	g			0.65	g					361	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0657082060103	en				Everything sourdough								24 oz							Plant-based foods and beverages, Plant-based foods, Cereals and potatoes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes			United States	en:united-states			0																						100g	100g					232.14285714286	kcal			0.89285714285714	g			0	g			46.428571428571	g			0	g			1.7857142857143	g			7.1428571428571	g			1.1607142857143	g			0.46428571428572	g					232.14285714286	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	b	2	unknown		1		-5	-15	1	0								App - Yuka, Apps
0037296203037	en				Boudin Sourdough								24 oz											United States	en:united-states			0																						100g	100g					255.81395348837	kcal			0	g			0	g			53.488372093023	g			0	g			0	g			9.3023255813953	g			1.453488372093	g			0.5813953488372	g					255.81395348837	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
4056489227649	en				Garlic, Gorgonzola, Artichoke & Mushrooms Sourdough Pizza												Lidl	lidl		Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Vegetable rods	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:vegetable-rods			United Kingdom	en:united-kingdom	Lidl	lidl	0																						100g	100g					303	kcal			11.8	g			2.7	g			38.8	g			3	g							8.8	g			1.24	g			0.496	g					303	kcal																																																																								en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	b	0	unknown		1		-5	-15	1	0								App - yuka, Apps
