date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
19850531,3.0,13.4,320.0,22.0,13.2,6.6,0.0,102770.0,0.0
19850601,1.0,15.0,339.0,23.5,14.1,6.2,0.0,102700.0,0.0
19850602,2.0,14.9,338.0,25.0,16.4,9.4,0.0,102410.0,0.0
19850603,2.0,14.2,330.0,24.3,17.7,10.4,0.9,101900.0,0.0
19850604,7.0,3.6,178.0,20.4,17.8,11.2,8.2,101290.0,0.0
19850605,8.0,0.8,115.0,14.2,17.2,14.0,14.8,100970.0,0.0
19850606,8.0,0.0,80.0,12.5,13.0,11.7,12.9,100940.0,0.0
19850607,7.0,0.9,118.0,15.7,9.9,7.3,1.6,101240.0,0.0
19850608,5.0,8.9,263.0,18.0,9.8,3.9,1.1,101600.0,0.0
19850609,7.0,7.1,237.0,17.0,13.9,9.8,0.4,100910.0,0.0
19850610,5.0,7.5,243.0,16.4,12.8,8.6,0.3,101310.0,0.0
19850611,8.0,0.2,94.0,16.6,13.2,10.0,10.9,101420.0,0.0
19850612,5.0,11.6,300.0,16.7,13.3,10.0,0.1,100180.0,0.0
19850613,6.0,1.0,122.0,16.4,12.6,8.5,4.1,100970.0,0.0
19850614,5.0,10.7,289.0,17.8,12.8,9.2,0.0,101420.0,0.0
19850615,3.0,11.0,293.0,17.9,11.6,5.4,0.0,102090.0,0.0
19850616,6.0,5.5,213.0,19.5,14.0,10.0,0.0,102020.0,0.0
19850617,6.0,8.6,260.0,17.5,13.7,7.9,0.1,101860.0,0.0
19850618,7.0,1.5,135.0,19.7,14.0,10.6,0.0,101510.0,0.0
19850619,7.0,3.0,168.0,20.1,15.8,12.0,0.0,101000.0,0.0
19850620,6.0,8.6,260.0,16.0,15.6,11.0,8.1,101260.0,0.0
19850621,8.0,0.6,110.0,16.6,13.4,10.7,3.1,100440.0,0.0
19850622,8.0,0.3,99.0,19.1,14.4,12.2,6.6,100140.0,0.0
19850623,7.0,5.0,205.0,18.2,15.0,11.0,2.6,100500.0,0.0
19850624,7.0,1.6,138.0,15.9,15.4,12.7,2.3,101050.0,0.0
19850625,6.0,2.1,149.0,18.2,12.1,8.3,8.2,101780.0,0.0
19850626,6.0,5.1,206.0,18.8,14.0,9.7,0.8,101720.0,0.0
19850627,6.0,6.2,224.0,17.9,14.6,10.5,0.0,101970.0,0.0
19850628,6.0,1.7,140.0,21.1,13.8,9.7,1.7,101660.0,0.0
19850629,7.0,4.2,190.0,21.7,17.0,13.0,0.1,101570.0,0.0
19850630,7.0,5.8,217.0,22.9,17.2,12.6,0.0,101770.0,0.0
19850701,4.0,10.7,288.0,23.9,18.2,13.5,0.0,101790.0,0.0
19850702,3.0,11.4,297.0,24.5,18.3,12.7,0.0,102150.0,0.0
19850703,1.0,14.8,339.0,27.1,18.8,13.1,0.0,102110.0,0.0
19850704,3.0,9.5,271.0,26.5,20.6,14.0,0.0,101610.0,0.0
19850705,5.0,4.9,201.0,22.0,22.4,18.2,1.8,101580.0,0.0
19850706,3.0,15.5,346.0,22.0,16.0,10.1,0.0,102490.0,0.0
19850707,3.0,12.4,308.0,25.6,16.2,10.5,0.0,102890.0,0.0
19850708,4.0,11.5,296.0,21.7,18.4,11.1,0.0,102330.0,0.0
19850709,5.0,10.9,288.0,22.1,17.7,13.7,0.0,101970.0,0.0
19850710,5.0,9.6,270.0,20.5,16.2,10.3,0.0,102120.0,0.0
19850711,7.0,3.9,181.0,24.4,16.7,12.9,0.0,101750.0,0.0
19850712,6.0,3.5,174.0,28.9,19.8,15.2,0.0,101730.0,0.0
19850713,5.0,7.4,237.0,24.4,21.4,13.8,2.0,101830.0,0.0
19850714,6.0,5.5,208.0,20.7,21.2,18.0,2.7,101120.0,0.0
19850715,5.0,7.5,238.0,22.2,15.7,10.7,1.7,101970.0,0.0
19850716,6.0,6.7,225.0,21.3,17.3,12.4,0.1,101820.0,0.0
19850717,4.0,10.2,274.0,19.4,16.1,10.9,1.1,101840.0,0.0
19850718,7.0,1.5,130.0,19.9,16.8,14.1,0.6,100900.0,0.0
19850719,6.0,4.0,180.0,19.9,15.6,11.3,3.1,100640.0,0.0
19850720,5.0,11.0,282.0,21.2,15.4,11.0,1.2,101260.0,0.0
19850721,4.0,10.2,271.0,20.8,14.7,8.2,4.0,102110.0,0.0
19850722,8.0,0.9,113.0,24.8,17.0,13.2,0.9,101660.0,0.0
19850723,2.0,14.6,324.0,26.7,18.4,12.1,0.0,102260.0,0.0
19850724,3.0,10.0,266.0,29.8,19.6,12.5,0.0,102230.0,0.0
19850725,4.0,11.1,280.0,21.1,22.4,15.0,0.0,101520.0,0.0
19850726,6.0,2.9,156.0,23.4,19.5,17.9,0.0,100590.0,0.0
19850727,7.0,5.7,203.0,19.5,19.2,15.1,2.0,100770.0,0.0
19850728,7.0,3.1,158.0,18.5,17.6,15.8,7.7,100220.0,0.0
19850729,7.0,2.3,142.0,19.3,16.2,14.0,3.7,99810.0,0.0
19850730,7.0,0.3,90.0,23.7,16.6,13.8,1.6,100410.0,0.0
19850731,6.0,7.9,232.0,20.8,18.6,13.4,1.0,101030.0,0.0
19850801,6.0,10.0,259.0,17.8,16.7,12.6,0.4,101590.0,0.0
19850802,7.0,0.7,102.0,19.2,15.6,13.3,4.2,101300.0,0.0
19850803,4.0,11.5,276.0,17.4,15.6,12.1,1.3,101040.0,0.0
19850804,8.0,0.0,71.0,19.0,14.6,11.7,15.6,100440.0,0.0
19850805,6.0,3.5,160.0,19.7,15.8,12.5,0.0,99670.0,0.0
19850806,5.0,7.7,224.0,17.2,14.2,8.8,0.0,101040.0,0.0
19850807,7.0,0.0,70.0,20.8,13.8,10.3,2.8,101200.0,0.0
19850808,6.0,8.2,228.0,18.6,15.1,9.4,0.4,101010.0,0.0
19850809,7.0,3.2,152.0,20.0,16.6,14.6,8.2,100590.0,0.0
19850810,6.0,6.5,203.0,19.5,15.5,11.0,0.0,100760.0,0.0
19850811,5.0,5.2,183.0,19.8,15.2,10.9,0.1,100640.0,0.0
19850812,4.0,10.3,250.0,20.6,15.6,11.3,0.5,101130.0,0.0
19850813,6.0,2.7,140.0,20.7,15.9,11.2,0.0,101490.0,0.0
19850814,5.0,7.9,218.0,19.6,17.2,13.8,1.9,101140.0,0.0
19850815,4.0,7.3,208.0,19.1,15.8,11.9,0.3,101520.0,0.0
19850816,5.0,2.9,141.0,21.8,15.8,12.5,0.0,101660.0,0.0
19850817,3.0,9.1,229.0,20.3,15.8,9.9,0.7,101840.0,0.0
19850818,7.0,0.3,80.0,21.5,16.4,12.4,2.7,101670.0,0.0
19850819,5.0,7.6,208.0,19.6,18.4,15.4,0.4,100930.0,0.0
19850820,6.0,1.5,110.0,22.9,16.4,13.1,0.6,101380.0,0.0
19850821,3.0,11.7,254.0,20.5,17.6,12.2,7.4,101740.0,0.0
19850822,6.0,9.8,231.0,19.3,16.1,11.7,0.0,101860.0,0.0
19850823,7.0,0.5,84.0,18.7,15.6,12.0,10.3,101550.0,0.0
19850824,6.0,7.0,193.0,19.4,16.0,13.3,0.5,100140.0,0.0
19850825,4.0,9.4,222.0,18.5,14.4,9.4,0.1,100700.0,0.0
19850826,5.0,6.9,189.0,21.2,14.3,10.1,0.0,101860.0,0.0
19850827,5.0,4.5,155.0,23.1,14.8,8.5,0.0,102410.0,0.0
19850828,5.0,7.1,189.0,26.0,17.8,12.4,0.0,102390.0,0.0
19850829,5.0,8.0,199.0,25.9,20.0,14.1,0.0,102310.0,0.0
19850830,4.0,11.3,235.0,20.6,20.0,14.1,0.0,101810.0,0.0
19850831,5.0,5.0,158.0,17.6,17.0,13.5,0.5,101410.0,0.0
19850901,5.0,3.7,133.0,16.4,14.1,10.6,0.0,101370.0,0.0
19850902,7.0,0.7,80.0,19.6,14.0,11.7,3.9,101160.0,0.0
19850903,6.0,6.6,168.0,17.0,16.0,12.5,2.5,100510.0,0.0
19850904,7.0,0.2,64.0,18.8,13.4,9.9,2.7,101830.0,0.0
19850905,5.0,7.0,170.0,17.9,15.7,12.6,0.0,101630.0,0.0
19850906,2.0,11.4,214.0,20.1,11.7,5.5,0.0,102770.0,0.0
19850907,4.0,7.3,170.0,20.5,12.8,5.5,0.0,102530.0,0.0
19850908,7.0,1.9,98.0,20.9,15.8,11.0,0.0,101960.0,0.0
19850909,7.0,0.9,79.0,22.7,17.5,14.1,0.0,102360.0,0.0
19850910,2.0,7.3,166.0,25.2,17.0,11.4,0.0,102560.0,0.0
19850911,1.0,10.7,199.0,26.9,17.6,10.1,0.0,102480.0,0.0
19850912,1.0,9.6,186.0,18.8,19.2,11.6,0.0,101960.0,0.0
19850913,3.0,9.1,180.0,16.2,15.0,11.3,0.0,102350.0,0.0
19850914,7.0,0.0,49.0,17.5,13.2,10.1,0.2,101810.0,0.0
19850915,3.0,7.7,162.0,19.3,13.0,8.5,0.0,101570.0,0.0
19850916,7.0,0.1,53.0,22.8,14.1,8.9,0.0,101900.0,0.0
19850917,6.0,3.9,117.0,20.7,17.8,12.9,0.0,102180.0,0.0
19850918,7.0,0.8,69.0,20.6,17.4,14.1,0.0,102200.0,0.0
19850919,6.0,0.2,54.0,18.9,17.2,13.8,0.4,101350.0,0.0
19850920,7.0,2.8,99.0,19.7,14.8,10.6,0.0,101810.0,0.0
19850921,7.0,0.0,44.0,23.0,16.1,12.5,1.5,101360.0,0.0
19850922,6.0,6.2,136.0,21.1,19.7,16.4,0.0,101490.0,0.0
19850923,6.0,8.7,159.0,18.9,17.4,13.7,0.0,101930.0,0.0
19850924,7.0,0.8,64.0,19.8,15.0,11.0,0.0,102020.0,0.0
19850925,7.0,0.4,55.0,24.1,16.4,13.0,0.0,102270.0,0.0
19850926,5.0,7.4,141.0,22.9,18.6,13.0,0.0,102710.0,0.0
19850927,3.0,8.7,152.0,22.1,17.2,11.4,0.0,102780.0,0.0
19850928,0.0,6.6,131.0,24.0,15.4,8.6,0.0,102730.0,0.0
19850929,3.0,7.9,141.0,25.0,18.2,12.4,0.0,102540.0,0.0
19850930,3.0,4.8,110.0,27.0,18.6,12.2,0.0,102290.0,0.0
19851001,4.0,8.1,140.0,22.0,20.1,13.2,0.0,101570.0,0.0
19851002,6.0,3.8,97.0,22.1,18.4,14.8,0.0,101340.0,0.0
19851003,7.0,1.8,72.0,19.0,19.3,16.5,1.7,100620.0,0.0
19851004,4.0,7.0,125.0,19.3,16.4,13.8,2.9,100750.0,0.0
19851005,2.0,8.4,135.0,19.9,15.3,11.3,0.0,101390.0,0.0
19851006,7.0,1.5,65.0,14.3,15.2,10.6,8.5,101220.0,0.0
19851007,8.0,0.0,35.0,15.2,12.8,11.4,2.6,101360.0,0.0
19851008,5.0,6.1,111.0,16.1,11.0,6.8,1.3,101420.0,0.0
19851009,6.0,2.9,79.0,19.1,12.4,8.8,0.0,101120.0,0.0
19851010,6.0,4.8,97.0,19.3,14.6,10.0,0.0,102180.0,0.0
19851011,7.0,1.8,65.0,17.4,16.6,13.9,0.0,102830.0,0.0
19851012,5.0,5.4,99.0,18.1,14.2,11.1,0.0,103510.0,0.0
19851013,2.0,9.0,126.0,18.2,12.3,6.5,0.0,103850.0,0.0
19851014,3.0,7.2,111.0,16.2,11.5,4.8,0.0,103830.0,0.0
19851015,7.0,0.0,31.0,12.8,11.8,7.5,0.0,103730.0,0.0
19851016,8.0,0.0,30.0,14.7,12.1,11.4,0.0,103580.0,0.0
19851017,8.0,0.0,30.0,13.0,12.2,9.8,0.0,103150.0,0.0
19851018,8.0,0.0,29.0,15.8,12.2,11.4,0.0,102800.0,0.0
19851019,6.0,1.2,50.0,15.7,12.1,8.4,0.0,102780.0,0.0
19851020,1.0,8.8,113.0,15.4,10.6,5.4,0.0,102650.0,0.0
19851021,1.0,7.8,105.0,16.1,9.9,4.4,0.0,102700.0,0.0
19851022,1.0,7.5,101.0,13.9,10.8,5.5,0.0,102990.0,0.0
19851023,2.0,6.4,92.0,16.1,10.9,7.9,0.0,103060.0,0.0
19851024,1.0,7.5,99.0,14.5,10.6,5.1,0.0,102830.0,0.0
19851025,1.0,7.4,97.0,10.3,9.6,4.8,0.0,102810.0,0.0
19851026,6.0,1.8,52.0,11.9,7.4,4.4,0.0,102900.0,0.0
19851027,7.0,0.0,25.0,13.1,9.6,7.4,0.0,103000.0,0.0
19851028,7.0,2.0,52.0,12.9,10.4,7.8,0.0,102930.0,0.0
19851029,5.0,0.6,36.0,10.5,8.8,4.6,0.0,102460.0,0.0
19851030,6.0,0.0,24.0,8.6,8.2,5.8,0.0,101800.0,0.0
19851031,8.0,0.0,23.0,10.5,7.3,6.0,1.4,100880.0,0.0
19851101,6.0,0.5,33.0,8.0,7.8,5.1,0.7,100960.0,0.0
19851102,3.0,8.3,91.0,9.3,5.6,3.3,0.0,100650.0,0.0
19851103,3.0,7.9,88.0,14.9,3.0,-3.3,0.0,100810.0,0.0
19851104,7.0,1.8,45.0,12.6,7.0,-0.9,0.3,99900.0,0.0
19851105,6.0,4.6,65.0,11.1,10.9,9.2,0.0,98430.0,0.0
19851106,3.0,7.5,82.0,14.3,7.0,2.9,0.0,100290.0,0.0
19851107,6.0,6.0,72.0,16.5,9.9,5.5,1.7,100430.0,0.0
19851108,7.0,0.7,32.0,14.1,12.9,9.3,1.8,99650.0,0.0
19851109,5.0,2.1,44.0,6.0,11.6,9.2,1.2,98990.0,0.0
19851110,4.0,6.2,70.0,7.0,4.4,2.7,0.0,100820.0,0.0
19851111,5.0,5.2,63.0,5.2,3.6,0.3,0.2,101620.0,0.0
19851112,0.0,7.8,76.0,6.7,1.7,-1.8,0.0,101630.0,0.0
19851113,0.0,7.8,75.0,8.3,1.3,-4.1,0.0,102270.0,0.0
19851114,5.0,0.1,21.0,9.5,1.3,-5.7,7.4,102580.0,0.0
19851115,5.0,3.5,50.0,7.9,2.6,-4.3,0.0,102620.0,0.0
19851116,6.0,0.4,25.0,6.7,3.1,-1.7,10.8,102770.0,0.0
19851117,7.0,0.0,17.0,5.6,4.0,1.4,0.0,103000.0,0.0
19851118,3.0,4.7,55.0,2.3,3.6,1.5,0.0,103640.0,0.0
19851119,6.0,1.0,29.0,5.0,1.5,0.7,0.1,102810.0,0.0
19851120,8.0,0.0,17.0,5.7,1.8,-1.4,0.1,102460.0,0.0
19851121,8.0,0.0,16.0,5.9,3.6,1.6,0.1,102340.0,0.0
19851122,8.0,0.0,16.0,6.6,5.1,4.3,0.0,102430.0,0.0
19851123,8.0,0.0,16.0,4.8,5.2,3.8,0.2,102400.0,0.0
19851124,6.0,4.8,51.0,6.3,3.9,3.0,0.0,102380.0,0.0
19851125,6.0,0.1,18.0,5.2,4.6,2.8,0.0,101900.0,0.0
19851126,6.0,0.0,15.0,5.0,2.7,0.2,0.0,101160.0,0.0
19851127,6.0,0.0,15.0,5.3,2.5,0.0,0.0,100360.0,0.0
19851128,2.0,7.5,61.0,5.3,0.9,-3.5,0.0,100910.0,0.0
19851129,7.0,0.1,17.0,12.3,1.1,-3.1,5.3,101170.0,0.0
19851130,8.0,0.0,14.0,14.9,6.0,-0.3,0.1,101060.0,0.0
19851201,7.0,2.8,35.0,16.6,9.9,4.9,3.6,101250.0,0.0
19851202,7.0,1.7,28.0,14.4,13.8,11.0,3.2,101360.0,0.0
19851203,7.0,0.0,13.0,13.4,13.6,12.9,1.4,101240.0,0.0
19851204,8.0,0.0,13.0,12.1,12.4,11.5,9.6,101180.0,0.0
19851205,7.0,0.0,13.0,11.5,11.4,10.6,5.4,100020.0,0.0
19851206,5.0,3.6,38.0,10.4,7.9,4.3,9.3,100670.0,0.0
19851207,3.0,5.4,46.0,8.4,8.2,5.9,0.8,100550.0,0.0
19851208,7.0,0.1,15.0,5.6,6.4,4.4,0.0,100910.0,0.0
19851209,8.0,0.0,13.0,8.5,5.0,4.4,0.0,101370.0,0.0
19851210,7.0,0.0,12.0,9.9,5.2,1.8,1.8,101880.0,0.0
19851211,7.0,0.0,12.0,11.1,5.7,1.5,0.0,102600.0,0.0
19851212,6.0,1.9,28.0,13.3,8.6,6.1,0.0,103060.0,0.0
19851213,8.0,0.0,12.0,14.4,10.2,7.2,0.1,102540.0,0.0
19851214,8.0,0.0,12.0,13.4,12.5,10.6,0.0,102600.0,0.0
19851215,7.0,0.0,12.0,10.7,11.3,9.2,0.0,102760.0,0.0
19851216,7.0,0.0,12.0,12.0,10.3,9.9,0.0,102760.0,0.0
19851217,7.0,0.0,12.0,11.2,9.0,6.0,3.1,102210.0,0.0
19851218,4.0,3.9,37.0,11.2,10.2,9.3,0.0,101890.0,0.0
19851219,5.0,4.7,41.0,11.9,7.6,4.0,0.4,102290.0,0.0
19851220,7.0,0.0,12.0,13.1,8.0,4.2,0.1,101700.0,0.0
19851221,7.0,0.1,14.0,10.2,11.3,9.5,1.5,100980.0,0.0
19851222,7.0,0.0,12.0,10.8,9.9,9.6,2.8,100460.0,0.0
19851223,4.0,4.3,39.0,11.3,8.0,5.1,5.2,100680.0,0.0
19851224,8.0,0.1,14.0,9.2,9.1,6.9,2.0,99720.0,0.0
19851225,6.0,0.1,14.0,6.6,7.3,5.4,25.7,99210.0,0.0
19851226,8.0,0.0,12.0,3.6,6.4,6.3,4.5,99200.0,0.0
19851227,6.0,3.2,34.0,0.0,2.8,1.9,0.0,100980.0,0.0
19851228,5.0,0.3,16.0,1.0,-3.3,-6.6,0.0,100870.0,0.0
19851229,3.0,6.0,47.0,5.4,-2.4,-5.7,0.0,101100.0,0.0
19851230,7.0,0.8,21.0,4.8,-0.5,-6.4,0.0,101460.0,0.0
19851231,8.0,0.0,13.0,6.6,0.0,-4.9,0.0,100140.0,0.0
19860101,4.0,2.0,29.0,8.8,2.7,-1.2,11.8,99360.0,0.0
19860102,6.0,1.2,24.0,4.6,4.9,1.0,24.3,98010.0,0.0
19860103,4.0,4.1,40.0,6.5,3.5,2.4,0.0,100110.0,0.0
19860104,5.0,2.3,31.0,3.5,1.0,-4.6,5.6,101230.0,0.0
19860105,7.0,0.0,13.0,3.2,0.4,-2.6,0.0,99550.0,0.0
19860106,4.0,1.3,25.0,2.8,1.5,-0.2,0.0,100730.0,0.0
19860107,6.0,0.0,13.0,3.0,-0.2,-3.3,16.9,100760.0,0.0
19860108,8.0,0.0,13.0,8.9,1.8,0.6,1.7,100750.0,0.0
19860109,8.0,0.0,14.0,12.4,5.2,1.5,2.1,102240.0,0.0
19860110,7.0,0.7,22.0,9.3,7.0,1.7,0.6,101530.0,0.0
19860111,3.0,3.2,38.0,10.0,7.2,5.1,0.4,101340.0,0.0
19860112,3.0,4.0,43.0,11.4,6.2,2.5,0.0,101670.0,0.0
19860113,7.0,0.0,14.0,8.2,7.2,2.9,0.1,101290.0,0.0
19860114,4.0,1.8,31.0,6.6,7.1,6.0,0.2,100450.0,0.0
19860115,6.0,0.3,19.0,4.6,6.0,5.3,0.1,100960.0,0.0
19860116,4.0,3.9,44.0,10.0,2.7,0.8,0.1,102340.0,0.0
19860117,6.0,0.0,15.0,11.6,4.2,-1.6,1.2,102300.0,0.0
19860118,8.0,0.0,15.0,11.7,6.2,0.8,0.4,101470.0,0.0
19860119,6.0,0.0,16.0,10.0,10.8,10.0,0.9,100490.0,0.0
19860120,4.0,4.5,50.0,10.2,6.2,2.4,4.4,101640.0,0.0
19860121,5.0,3.6,45.0,10.1,6.8,3.3,2.1,100480.0,0.0
19860122,6.0,0.0,16.0,8.5,5.8,1.6,5.7,99730.0,0.0
19860123,5.0,3.5,46.0,5.5,7.0,5.4,0.1,98620.0,0.0
19860124,3.0,7.7,69.0,4.7,3.6,1.8,0.0,100580.0,0.0
19860125,0.0,8.0,71.0,4.8,2.0,-0.8,0.0,102600.0,0.0
19860126,2.0,5.5,60.0,4.6,-0.4,-5.7,0.0,102730.0,0.0
19860127,8.0,0.0,18.0,7.2,0.3,-4.0,9.7,101150.0,0.0
19860128,4.0,5.2,60.0,4.2,2.2,-2.7,6.7,100410.0,0.0
19860129,8.0,0.0,18.0,5.1,2.0,-0.3,9.8,99030.0,0.0
19860130,8.0,0.0,19.0,3.4,3.0,1.0,0.0,100090.0,0.0
19860131,8.0,0.0,19.0,3.8,3.2,3.0,0.7,100560.0,0.0
19860201,8.0,0.0,19.0,4.0,2.6,1.5,2.2,100450.0,0.0
19860202,8.0,0.0,20.0,2.8,3.2,2.4,3.8,100830.0,0.0
19860203,8.0,0.0,20.0,3.5,1.6,0.5,0.0,101200.0,0.0
19860204,8.0,0.0,20.0,3.9,2.4,1.3,0.0,101750.0,0.0
19860205,5.0,5.1,66.0,-0.4,1.5,-0.9,5.7,101510.0,0.0
19860206,8.0,0.0,21.0,0.0,-1.0,-1.6,0.7,101390.0,8.0
19860207,8.0,0.0,21.0,1.1,-1.0,-2.1,0.1,101930.0,8.0
19860208,5.0,3.9,61.0,0.2,-1.1,-3.3,0.0,102110.0,5.0
19860209,4.0,0.8,35.0,0.7,-2.4,-5.0,0.0,102620.0,3.0
19860210,0.0,7.4,86.0,1.1,-4.4,-9.6,0.0,103150.0,3.0
19860211,7.0,0.0,23.0,1.5,-3.6,-8.2,0.0,103390.0,2.0
19860212,5.0,1.0,39.0,3.7,0.2,-1.1,0.0,103220.0,2.0
19860213,0.0,8.6,98.0,0.5,0.3,-3.1,0.0,102170.0,1.0
19860214,5.0,0.9,39.0,3.5,-0.8,-2.2,0.0,101140.0,0.0
19860215,5.0,4.4,72.0,2.0,0.5,-2.5,0.0,100920.0,0.0
19860216,8.0,0.0,25.0,1.1,0.8,-0.4,0.0,100850.0,0.0
19860217,8.0,0.0,26.0,1.3,0.4,-0.3,0.0,100250.0,0.0
19860218,7.0,0.8,41.0,2.6,-0.2,-1.6,0.0,100800.0,0.0
19860219,7.0,1.5,50.0,1.9,0.4,-1.9,0.0,101610.0,0.0
19860220,4.0,4.3,76.0,-1.6,-0.9,-3.7,0.0,101860.0,0.0
19860221,5.0,0.2,33.0,1.4,-3.6,-5.7,0.0,101350.0,0.0
19860222,7.0,0.1,32.0,0.4,-2.6,-6.7,0.0,101340.0,0.0
19860223,7.0,0.0,29.0,4.1,-1.6,-3.5,0.2,101390.0,0.0
19860224,6.0,4.5,83.0,-0.8,0.2,-3.7,0.0,102070.0,0.0
19860225,6.0,0.2,35.0,1.0,-1.8,-2.9,0.0,102520.0,0.0
19860226,3.0,9.1,121.0,3.0,-1.0,-3.1,0.0,102910.0,0.0
19860227,1.0,8.5,118.0,2.1,-0.6,-4.2,0.0,102710.0,0.0
19860228,6.0,0.6,44.0,-0.2,-0.6,-3.3,1.8,102020.0,0.0
19860301,8.0,0.0,35.0,4.7,-1.3,-2.4,0.5,101490.0,2.0
19860302,3.0,8.4,134.0,5.3,1.2,-2.2,0.0,101990.0,3.0
19860303,3.0,8.0,132.0,9.3,0.7,-3.9,2.4,101870.0,0.0
19860304,8.0,0.0,36.0,12.2,3.8,-1.6,4.9,100690.0,0.0
19860305,7.0,0.4,48.0,11.1,7.9,3.6,0.0,100100.0,0.0
19860306,2.0,9.3,149.0,10.6,5.9,0.7,0.0,100690.0,0.0
19860307,3.0,6.1,121.0,9.9,5.0,-0.5,0.0,102060.0,0.0
19860308,4.0,9.1,151.0,9.4,4.4,-1.0,0.0,102360.0,0.0
19860309,8.0,0.6,55.0,9.1,5.2,1.0,0.7,101710.0,0.0
19860310,7.0,0.6,56.0,8.6,6.2,3.2,0.0,101830.0,0.0
19860311,7.0,0.7,59.0,7.2,5.7,2.8,0.0,102140.0,0.0
19860312,4.0,6.7,135.0,6.6,3.8,0.5,0.0,102000.0,0.0
19860313,6.0,0.0,42.0,12.8,3.8,1.1,0.0,101790.0,0.0
19860314,6.0,3.8,106.0,13.9,6.2,-0.5,0.0,102510.0,0.0
19860315,4.0,5.7,129.0,13.9,8.3,2.7,0.0,102560.0,0.0
19860316,3.0,5.6,130.0,12.9,7.4,0.9,0.7,101790.0,0.0
19860317,5.0,4.7,121.0,12.8,7.4,2.0,0.0,102060.0,0.0
19860318,7.0,2.3,91.0,9.7,7.4,2.0,8.0,101480.0,0.0
19860319,6.0,0.0,46.0,12.5,7.7,5.7,1.7,101850.0,0.0
19860320,6.0,3.5,110.0,12.3,7.9,3.3,2.2,101530.0,0.0
19860321,5.0,6.0,142.0,11.1,6.2,0.2,1.5,102560.0,0.0
19860322,8.0,0.0,48.0,10.7,8.4,5.6,2.6,101550.0,0.0
19860323,6.0,6.2,147.0,10.5,8.8,6.9,5.2,100580.0,0.0
19860324,6.0,5.8,144.0,9.6,7.5,4.5,0.0,98190.0,0.0
19860325,4.0,3.8,120.0,11.3,4.8,-0.1,0.7,99390.0,0.0
19860326,4.0,6.7,157.0,14.0,6.0,0.7,2.3,100170.0,0.0
19860327,7.0,4.8,136.0,11.0,9.6,5.1,3.8,100060.0,0.0
19860328,6.0,5.5,146.0,11.7,7.6,4.3,2.3,100200.0,0.0
19860329,6.0,3.8,125.0,8.0,8.6,5.5,2.5,100320.0,0.0
19860330,6.0,0.2,62.0,9.7,4.6,1.2,1.0,100090.0,0.0
19860331,6.0,6.1,158.0,12.0,6.4,3.1,0.5,99810.0,0.0
19860401,3.0,7.4,175.0,9.9,7.7,3.4,0.2,101180.0,0.0
19860402,4.0,6.1,161.0,8.6,4.7,-0.5,7.2,101240.0,0.0
19860403,7.0,2.0,103.0,9.4,5.6,2.5,2.1,101330.0,0.0
19860404,6.0,3.8,132.0,7.6,6.0,2.6,0.4,102330.0,0.0
19860405,4.0,6.4,169.0,6.0,3.8,0.1,0.9,102470.0,0.0
19860406,6.0,1.2,91.0,5.5,3.4,0.9,1.7,102180.0,0.0
19860407,8.0,0.0,58.0,6.1,3.2,1.0,4.5,101500.0,0.0
19860408,8.0,0.0,58.0,10.6,3.8,1.5,0.1,101900.0,0.0
19860409,5.0,6.1,170.0,6.3,7.0,3.3,0.2,101720.0,0.0
19860410,7.0,0.3,72.0,6.4,4.5,2.7,0.0,102320.0,0.0
19860411,6.0,7.2,187.0,7.5,2.8,-0.8,1.2,102770.0,0.0
19860412,7.0,0.5,79.0,9.5,4.4,1.2,0.6,101460.0,0.0
19860413,5.0,4.0,146.0,10.6,4.2,-1.1,5.1,100820.0,0.0
19860414,7.0,1.5,104.0,11.8,6.8,3.0,7.5,99460.0,0.0
19860415,7.0,5.4,169.0,10.0,8.4,4.9,1.8,98920.0,0.0
19860416,7.0,3.4,140.0,12.0,7.8,5.5,3.7,99370.0,0.0
19860417,6.0,2.5,125.0,9.2,7.4,2.8,0.7,99950.0,0.0
19860418,7.0,1.0,96.0,10.8,6.7,4.2,0.2,100540.0,0.0
19860419,7.0,0.8,92.0,14.6,6.9,3.0,11.0,100920.0,0.0
19860420,5.0,8.6,218.0,10.6,10.0,5.5,0.1,100210.0,0.0
19860421,6.0,3.4,144.0,11.6,7.1,3.6,4.6,99310.0,0.0
19860422,5.0,7.0,199.0,10.6,7.8,4.0,0.3,99600.0,0.0
19860423,7.0,1.1,102.0,14.3,8.3,6.0,5.8,100280.0,0.0
19860424,6.0,9.7,237.0,16.1,10.6,7.0,0.7,100920.0,0.0
19860425,5.0,8.8,227.0,16.7,10.8,5.5,0.0,101560.0,0.0
19860426,4.0,10.3,247.0,15.4,10.8,4.8,0.0,101090.0,0.0
19860427,7.0,1.3,110.0,16.1,12.0,8.7,0.0,100830.0,0.0
19860428,5.0,8.1,221.0,14.6,10.2,4.4,0.1,101340.0,0.0
19860429,5.0,11.4,265.0,15.6,8.8,3.0,0.0,102090.0,0.0
19860430,7.0,5.9,192.0,19.9,9.6,3.6,0.0,102780.0,0.0
19860501,2.0,13.2,289.0,22.0,12.4,5.0,0.0,102250.0,0.0
19860502,2.0,7.7,221.0,12.7,15.0,8.0,0.1,100760.0,0.0
19860503,5.0,4.0,166.0,14.1,10.8,8.8,0.0,100700.0,0.0
