country_name,country_code,indicator_name,indicator_code,debt
Ghana,GHA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
Ghana,GHA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,336874000
Ghana,GHA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,583268468.799999952
Ghana,GHA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,180680823.300000012
Ghana,GHA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,92690304.900000006
Ghana,GHA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,130202003.099999994
Ghana,GHA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,164459939.300000012
Ghana,GHA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,57076217.799999997
Ghana,GHA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,996094041.799999952
Ghana,GHA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1327873653.099999905
Ghana,GHA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,162083889.800000012
Ghana,GHA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,109966322.900000006
Ghana,GHA,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,315385.1
Ghana,GHA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,26705108.699999999
Ghana,GHA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,693234791.700000048
Ghana,GHA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,180996208.400000006
Ghana,GHA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,456269413.600000024
Ghana,GHA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,1689328833.5
Ghana,GHA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,0
Grenada,GRD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,41250138.299999997
Grenada,GRD,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,15665767.800000001
Grenada,GRD,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,11639110.199999999
Grenada,GRD,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,23225424.800000001
Grenada,GRD,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,3290655.4
Grenada,GRD,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,8983520
Grenada,GRD,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,7073000
Grenada,GRD,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,13740888.800000001
Grenada,GRD,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,18024713.5
Grenada,GRD,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,5302112.4
Grenada,GRD,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,25379999
Grenada,GRD,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,41250138.299999997
Grenada,GRD,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,8592767.800000001
Grenada,GRD,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,8983520
Grenada,GRD,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,7073000
Grenada,GRD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,34363519
Guatemala,GTM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,137925963.900000006
Guatemala,GTM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,563718062.399999976
Guatemala,GTM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,377836407.300000012
Guatemala,GTM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,41738434.700000003
Guatemala,GTM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,56408511.799999997
Guatemala,GTM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,8721281.300000001
Guatemala,GTM,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
Guatemala,GTM,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,49440000
Guatemala,GTM,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,218565.2
Guatemala,GTM,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,8311149
Guatemala,GTM,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,42861.1
Guatemala,GTM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,339822253.600000024
Guatemala,GTM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,73206303.099999994
Guatemala,GTM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,127677512.700000003
Guatemala,GTM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,381560688.300000012
Guatemala,GTM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,129614814.900000006
Guatemala,GTM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,136398794
Guatemala,GTM,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,218565.2
Guatemala,GTM,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,8311149
Guatemala,GTM,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,49482861.100000001
Guatemala,GTM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2911981987.800000191
Guatemala,GTM,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,2530202734.300000191
Guinea,GIN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,175441526.199999988
Guinea,GIN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,11444027.9
Guinea,GIN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,8832105.1
Guinea,GIN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,61782399.399999999
Guinea,GIN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,3723822.7
Guinea,GIN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
Guinea,GIN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,644000
Guinea,GIN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,29819676.800000001
Guinea,GIN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,113659126.799999997
Guinea,GIN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,7076205.2
Guinea,GIN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,38651781.899999999
Guinea,GIN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,175441526.199999988
Guinea,GIN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,10800027.9
Guinea,GIN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,0
Guinea,GIN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,644000
Guinea,GIN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,38651781.899999999
Guinea-Bissau,GNB,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,48265990.200000003
Guinea-Bissau,GNB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,1462857.5
Guinea-Bissau,GNB,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,70371.9
Guinea-Bissau,GNB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,24800
Guinea-Bissau,GNB,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,6713257.2
Guinea-Bissau,GNB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,48265990.200000003
Guinea-Bissau,GNB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,1438057.5
Guinea-Bissau,GNB,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,6783629.1
Guinea-Bissau,GNB,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,48265990.200000003
Guinea-Bissau,GNB,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1462857.5
Guinea-Bissau,GNB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,6783629.1
Guyana,GUY,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,93057520.099999994
Guyana,GUY,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,27615299.5
Guyana,GUY,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,8189000
Guyana,GUY,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,21758525.699999999
Guyana,GUY,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,35584684.100000001
Guyana,GUY,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,4885618.3
Guyana,GUY,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,1153800
Guyana,GUY,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,1078000
Guyana,GUY,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,34651806.5
Guyana,GUY,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,57472836
Guyana,GUY,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,13462681.199999999
Guyana,GUY,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,56410332.200000003
Guyana,GUY,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,93057520.099999994
Guyana,GUY,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,18348299.5
Guyana,GUY,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,1153800
Guyana,GUY,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,1078000
Guyana,GUY,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,108264665.5
Guyana,GUY,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,50700533.299999997
Haiti,HTI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,25668662.800000001
Haiti,HTI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,12695243.1
Haiti,HTI,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,0
Haiti,HTI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,51356369.600000001
Haiti,HTI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,1597000
Haiti,HTI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,10474000
Haiti,HTI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,10087968.800000001
Haiti,HTI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,24071662.800000001
Haiti,HTI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,2221243.1
Haiti,HTI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,61444338.399999999
Haiti,HTI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,25668662.800000001
Haiti,HTI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,12695243.1
Haiti,HTI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,61444338.399999999
Haiti,HTI,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,0
Honduras,HND,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,271661829.800000012
Honduras,HND,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,245990147.300000012
Honduras,HND,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,36010000
Honduras,HND,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,35890751.899999999
Honduras,HND,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,91251459.700000003
Honduras,HND,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,31044538.5
Honduras,HND,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
Honduras,HND,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,81936000
Honduras,HND,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,17892790.399999999
Honduras,HND,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,11102903.5
Honduras,HND,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,1489545
Honduras,HND,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,148225048.699999988
Honduras,HND,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,169307466.599999994
Honduras,HND,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,95482063.799999997
Honduras,HND,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,184115800.599999994
Honduras,HND,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,260558926.300000012
Honduras,HND,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,126526602.299999997
Honduras,HND,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,45052.6
Honduras,HND,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,28000
Honduras,HND,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,17937843
Honduras,HND,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,11102903.5
Honduras,HND,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,83453545
Honduras,HND,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,412459703.300000012
Honduras,HND,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,210406059.699999988
IDA only,IDX,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,34531188113.199996948
IDA only,IDX,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,7269408633.800000191
IDA only,IDX,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,1174413339.700000048
IDA only,IDX,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,6273480947.800000191
IDA only,IDX,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,16882903064.399999619
IDA only,IDX,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2351375435.800000191
IDA only,IDX,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,329916650.199999988
IDA only,IDX,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,1310931559.599999905
IDA only,IDX,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,2129231057.799999952
IDA only,IDX,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,909245034.700000048
IDA only,IDX,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,432970941.800000012
IDA only,IDX,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,4884095623.300000191
IDA only,IDX,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,16375327102.5
IDA only,IDX,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,1755479051.599999905
IDA only,IDX,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,11157576571.100000381
IDA only,IDX,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,33258230166.900001526
IDA only,IDX,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,4106854487.400000095
IDA only,IDX,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,426977610.899999976
IDA only,IDX,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,268947911.600000024
IDA only,IDX,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,244238305.300000012
IDA only,IDX,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2886125318.900000095
IDA only,IDX,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,1178192946.299999952
IDA only,IDX,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,1988140806.700000048
IDA only,IDX,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,20483289208
IDA only,IDX,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,6439587318
India,IND,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,11005547326.200000763
India,IND,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,11419475865.799999237
India,IND,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,9111461000
India,IND,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,2451995834.5
India,IND,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,5588550763.399999619
India,IND,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,455965157.600000024
India,IND,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,1133333333.299999952
India,IND,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,459247709.800000012
India,IND,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,3483945853.099999905
India,IND,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,83527746.299999997
India,IND,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,530195104.399999976
India,IND,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,4545609909.899999619
India,IND,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,5333468816.5
India,IND,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,862200894
India,IND,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,6997605744.399999619
India,IND,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,10922019579.899999619
India,IND,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1318166051.599999905
India,IND,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,1553450
India,IND,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,406000
India,IND,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,4618832636.399999619
India,IND,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,83527746.299999997
India,IND,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,989848814.200000048
India,IND,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,31923507000.799999237
India,IND,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,20307068620
Indonesia,IDN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,4177287375.800000191
Indonesia,IDN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,10190097793.799999237
Indonesia,IDN,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,3770921966.699999809
Indonesia,IDN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,3233436193.900000095
Indonesia,IDN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,2289402723.300000191
Indonesia,IDN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,476814537.899999976
Indonesia,IDN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,4114167404.800000191
Indonesia,IDN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,5232651353.5
Indonesia,IDN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,977304350
Indonesia,IDN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,455534555.300000012
Indonesia,IDN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,90231831.099999994
Indonesia,IDN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2469145824.699999809
Indonesia,IDN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,1214274597.200000048
Indonesia,IDN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,561775658.399999976
Indonesia,IDN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,5702582018.600000381
Indonesia,IDN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,3503677320.5
Indonesia,IDN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1038590196.299999952
Indonesia,IDN,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,1478184070.400000095
Indonesia,IDN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,218075500
Indonesia,IDN,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,57702446.200000003
Indonesia,IDN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,6569655825.199999809
Indonesia,IDN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,673610055.299999952
Indonesia,IDN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,5380585630.800000191
Indonesia,IDN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,30916112653.799999237
Indonesia,IDN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,18643874810
"Iran, Islamic Rep.",IRN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,32761505.600000001
"Iran, Islamic Rep.",IRN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,15907227.6
"Iran, Islamic Rep.",IRN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,18506048
"Iran, Islamic Rep.",IRN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,11333050.300000001
"Iran, Islamic Rep.",IRN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,9025208.199999999
"Iran, Islamic Rep.",IRN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,32761505.600000001
"Iran, Islamic Rep.",IRN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,374715.9
"Iran, Islamic Rep.",IRN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,78354060.799999997
"Iran, Islamic Rep.",IRN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,4199461.4
"Iran, Islamic Rep.",IRN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,96860108.799999997
"Iran, Islamic Rep.",IRN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,15532511.699999999
"Iran, Islamic Rep.",IRN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,9025208.199999999
